station_id,station_name,datetime,temperature,rainfall,,,,
C0Z230,和平,2022/4/7 12:00,20.2,3.5,,,,
C0Z230,和平,2022/4/8 12:00,20.4,5,,,,
C0Z230,和平,2022/4/9 12:00,22,0,,,,
C0Z230,和平,2022/4/10 12:00,23.2,2,,,,
C0Z230,和平,2022/4/11 12:00,24.7,0.5,,,,
C0Z230,和平,2022/4/12 12:00,23.8,7.5,,,,
C0Z230,和平,2022/4/13 12:00,24.1,3,,,,
C0Z230,和平,2022/4/14 12:00,23.7,0,,,,
C0Z230,和平,2022/4/15 12:00,21.8,0,,,,
C0Z230,和平,2022/4/16 12:00,20.7,0,,,,
C0Z230,和平,2022/4/17 12:00,20.4,0,,,,
C0Z230,和平,2022/4/18 12:00,21.4,0,,,,
C0Z230,和平,2022/4/19 12:00,20.2,0,,,,
C0Z230,和平,2022/4/20 12:00,21,0,,,,
C0Z230,和平,2022/4/21 12:00,23.4,0,,,,
C0Z230,和平,2022/4/22 12:00,25.5,4.5,,,,
C0Z230,和平,2022/4/23 12:00,25.4,6.5,,,,
C0Z230,和平,2022/4/24 12:00,26.1,0,,,,
C0Z230,和平,2022/4/25 12:00,26.6,0,,,,
C0Z230,和平,2022/4/26 12:00,27.1,0.5,,,,
C0Z230,和平,2022/4/27 12:00,26.1,0.5,,,,
C0Z230,和平,2022/4/28 12:00,26.8,4,,,,
C0Z230,和平,2022/4/29 12:00,25.7,1.5,,,,
C0Z230,和平,2022/4/30 12:00,23.2,0,,,,
C0Z230,和平,2022/5/1 0:00,21.6,0,,,,
C0Z230,和平,2022/5/2 12:00,19.1,1.5,,,,
C0Z230,和平,2022/5/3 12:00,20.4,3,,,,
C0Z230,和平,2022/5/4 12:00,22,3.5,,,,
C0Z230,和平,2022/5/5 12:00,24.7,1,,,,
C0Z230,和平,2022/5/6 12:00,25.1,0,,,,
C0Z230,和平,2022/5/7 12:00,25.1,0,,,,
C0Z230,和平,2022/5/8 12:00,25.5,0,,,,
C0Z230,和平,2022/5/9 12:00,24,37.5,,,,
C0Z230,和平,2022/5/10 12:00,24.5,3.5,,,,
C0Z230,和平,2022/5/11 12:00,25.3,0,,,,
C0Z230,和平,2022/5/12 12:00,25.6,2,,,,
C0Z230,和平,2022/5/13 12:00,25.7,0.5,,,,
C0Z230,和平,2022/5/14 12:00,24.1,16,,,,
C0Z230,和平,2022/5/15 12:00,22.2,0,,,,
C0Z230,和平,2022/5/16 12:00,20.8,5.5,,,,
C0Z230,和平,2022/5/17 12:00,21.6,1,,,,
C0Z230,和平,2022/5/18 12:00,23.2,6.5,,,,
C0Z230,和平,2022/5/19 12:00,23.9,26.5,,,,
C0Z230,和平,2022/5/20 12:00,25.3,0,,,,
C0Z230,和平,2022/5/21 12:00,24.4,0,,,,
C0Z230,和平,2022/5/22 12:00,23.4,0,,,,
C0Z230,和平,2022/5/23 12:00,25.5,0,,,,
C0Z230,和平,2022/5/24 12:00,24.1,10.5,,,,
C0Z230,和平,2022/5/25 12:00,24,30,,,,
C0Z230,和平,2022/5/26 12:00,24.7,16,,,,
C0Z230,和平,2022/5/27 12:00,24.2,16.5,,,,
C0Z230,和平,2022/5/28 12:00,26,0,,,,
C0Z230,和平,2022/5/29 12:00,27.7,0,,,,
C0Z230,和平,2022/5/30 12:00,27.9,6.5,,,,
C0Z230,和平,2022/5/31 12:00,26.5,13,,,,
C0Z230,和平,2022/6/1 0:00,27.4,0,,,,
C0Z230,和平,2022/6/2 12:00,27.3,0,,,,
C0Z230,和平,2022/6/3 12:00,27.4,0,,,,
C0Z230,和平,2022/6/4 12:00,27.5,0,,,,
C0Z230,和平,2022/6/5 12:00,28.1,0,,,,
C0Z230,和平,2022/6/6 12:00,28,2,,,,
C0Z230,和平,2022/6/7 12:00,24.6,31.5,,,,
C0Z230,和平,2022/6/8 12:00,23.4,20,,,,
C0Z230,和平,2022/6/9 12:00,25.3,1,,,,
C0Z230,和平,2022/6/10 12:00,26.4,0,,,,
C0Z230,和平,2022/6/11 12:00,26.6,0,,,,
C0Z230,和平,2022/6/12 12:00,25.8,2,,,,
C0Z230,和平,2022/6/13 12:00,27.9,0,,,,
C0Z230,和平,2022/6/14 12:00,28.3,4.5,,,,
C0Z230,和平,2022/6/15 12:00,26.8,0,,,,
C0Z230,和平,2022/6/16 12:00,26.7,0,,,,
C0Z230,和平,2022/6/17 12:00,27.3,1.5,,,,
C0Z230,和平,2022/6/18 12:00,28.3,0,,,,
C0Z230,和平,2022/6/19 12:00,28.6,0,,,,
C0Z230,和平,2022/6/20 12:00,28.8,0,,,,
C0Z230,和平,2022/6/21 12:00,28.2,1,,,,
C0Z230,和平,2022/6/22 12:00,28.2,0,,,,
C0Z230,和平,2022/6/23 12:00,28.9,0,,,,
C0Z230,和平,2022/6/24 12:00,28.6,0,,,,
C0Z230,和平,2022/6/25 12:00,28.6,0,,,,
C0Z230,和平,2022/6/26 12:00,28.7,7,,,,
C0Z230,和平,2022/6/27 12:00,28.7,0,,,,
C0Z230,和平,2022/6/28 12:00,28.8,0,,,,
C0Z230,和平,2022/6/29 12:00,28.9,0,,,,
C0Z230,和平,2022/6/30 12:00,29,0,,,,
C0Z230,和平,2022/7/1 0:00,27.8,6.5,,,,
C0Z230,和平,2022/7/2 12:00,27.3,0,,,,
C0Z230,和平,2022/7/3 12:00,28.1,0,,,,
C0Z230,和平,2022/7/4 12:00,28.6,0,,,,
C0Z230,和平,2022/7/5 12:00,28.9,0,,,,
C0Z230,和平,2022/7/6 12:00,28.7,0,,,,
C0Z230,和平,2022/7/7 12:00,28.6,0,,,,
C0Z230,和平,2022/7/8 12:00,29,0,,,,
C0Z230,和平,2022/7/9 12:00,28.9,0,,,,
C0Z230,和平,2022/7/10 12:00,28.7,0,,,,
C0Z230,和平,2022/7/11 12:00,28.7,0,,,,
C0Z230,和平,2022/7/12 12:00,28.4,0,,,,
C0Z230,和平,2022/7/13 12:00,29.1,0,,,,
C0Z230,和平,2022/7/14 12:00,28.9,0,,,,
C0Z230,和平,2022/7/15 12:00,28.9,0,,,,
C0Z230,和平,2022/7/16 12:00,29.6,0,,,,
C0Z230,和平,2022/7/17 12:00,29.5,0,,,,
C0Z230,和平,2022/7/18 12:00,29.7,0,,,,
C0Z230,和平,2022/7/19 12:00,29.3,0,,,,
C0Z230,和平,2022/7/20 12:00,29.3,0,,,,
C0Z230,和平,2022/7/21 12:00,29.2,0,,,,
C0Z230,和平,2022/7/22 12:00,29,0,,,,
C0Z230,和平,2022/7/23 12:00,29.2,0,,,,
C0Z230,和平,2022/7/24 12:00,29.5,0,,,,
C0Z230,和平,2022/7/25 12:00,29.2,0,,,,
C0Z230,和平,2022/7/26 12:00,28.8,0,,,,
C0Z230,和平,2022/7/27 12:00,29.1,0,,,,
C0Z230,和平,2022/7/28 12:00,29.4,0,,,,
C0Z230,和平,2022/7/29 12:00,29.6,0,,,,
C0Z230,和平,2022/7/30 12:00,29.3,0,,,,
C0Z230,和平,2022/7/31 12:00,28.9,0,,,,
C0Z230,和平,2022/8/1 0:00,29,0,,,,
C0Z230,和平,2022/8/2 12:00,27.2,0,,,,
C0Z230,和平,2022/8/3 12:00,28.5,,,,,
C0Z230,和平,2022/8/4 12:00,29,0,,,,
C0Z230,和平,2022/8/5 12:00,29.2,0,,,,
C0Z230,和平,2022/8/6 12:00,29.5,0,,,,
C0Z230,和平,2022/8/7 12:00,29.4,0,,,,
C0Z230,和平,2022/8/8 12:00,29.3,0,,,,
C0Z230,和平,2022/8/9 12:00,29.3,0,,,,
C0Z230,和平,2022/8/10 12:00,29.3,0,,,,
C0Z230,和平,2022/8/11 12:00,29.5,0,,,,
C0Z230,和平,2022/8/12 12:00,29.7,0,,,,
C0Z230,和平,2022/8/13 12:00,29.5,0,,,,
C0Z230,和平,2022/8/14 12:00,29.6,0,,,,
C0Z230,和平,2022/8/15 12:00,29.8,0,,,,
C0Z230,和平,2022/8/16 12:00,29.5,0,,,,
C0Z230,和平,2022/8/17 12:00,29.6,0,,,,
C0Z230,和平,2022/8/18 12:00,29.4,0,,,,
C0Z230,和平,2022/8/19 12:00,29.3,0,,,,
C0Z230,和平,2022/8/20 12:00,29.2,0,,,,
C0Z230,和平,2022/8/21 12:00,29.4,0,,,,
C0Z230,和平,2022/8/22 12:00,29.3,0,,,,
C0Z230,和平,2022/8/23 12:00,29.6,0,,,,
C0Z230,和平,2022/8/24 12:00,29.8,0,,,,
C0Z230,和平,2022/8/25 12:00,29.7,0,,,,
C0Z230,和平,2022/8/26 12:00,29.7,0,,,,
C0Z230,和平,2022/8/27 12:00,29.2,0,,,,
C0Z230,和平,2022/8/28 12:00,28.4,0,,,,
C0Z230,和平,2022/8/29 12:00,29.2,0,,,,
C0Z230,和平,2022/8/30 12:00,29.6,0,,,,
C0Z230,和平,2022/8/31 12:00,29.7,0,,,,
C0Z230,和平,2022/9/1 0:00,31.8,0,,,,
C0Z230,和平,2022/9/2 12:00,30.1,7.5,,,,
C0Z230,和平,2022/9/3 12:00,28.9,13.5,,,,
C0Z230,和平,2022/9/4 12:00,27.9,1,,,,
C0Z230,和平,2022/9/5 12:00,29.6,0,,,,
C0Z230,和平,2022/9/6 12:00,28.2,0.5,,,,
C0Z230,和平,2022/9/7 12:00,26.8,0.5,,,,
C0Z230,和平,2022/9/8 12:00,27.5,0,,,,
C0Z230,和平,2022/9/9 12:00,26.8,0,,,,
C0Z230,和平,2022/9/10 12:00,26.6,0,,,,
C0Z230,和平,2022/9/11 12:00,27.1,7,,,,
C0Z230,和平,2022/9/12 12:00,27.8,3,,,,
C0Z230,和平,2022/9/13 12:00,27.9,0,,,,
C0Z230,和平,2022/9/14 12:00,27.2,38.5,,,,
C0Z230,和平,2022/9/15 12:00,27.8,0,,,,
C0Z230,和平,2022/9/16 12:00,27.2,0,,,,
C0Z230,和平,2022/9/17 12:00,27.6,0,,,,
C0Z230,和平,2022/9/18 12:00,27.4,0,,,,
C0Z230,和平,2022/9/19 12:00,27.8,0,,,,
C0Z230,和平,2022/9/20 12:00,26.4,0,,,,
C0Z230,和平,2022/9/21 12:00,25.4,0,,,,
C0Z230,和平,2022/9/22 12:00,26,0,,,,
C0Z230,和平,2022/9/23 12:00,26.2,0,,,,
C0Z230,和平,2022/9/24 12:00,25.6,4,,,,
C0Z230,和平,2022/9/25 12:00,25.7,53,,,,
C0Z230,和平,2022/9/26 12:00,27.1,7,,,,
C0Z230,和平,2022/9/27 12:00,27,5,,,,
C0Z230,和平,2022/9/28 12:00,27.4,0,,,,
C0Z230,和平,2022/9/29 12:00,28,0.5,,,,
C0Z230,和平,2022/9/30 12:00,27.7,0,,,,
C0Z230,和平,2022/10/1 0:00,27.8,0,,,,
C0Z230,和平,2022/10/2 12:00,28.1,8.5,,,,
C0Z230,和平,2022/10/3 12:00,27.8,2.5,,,,
C0Z230,和平,2022/10/4 12:00,27.4,0,,,,
C0Z230,和平,2022/10/5 12:00,26.6,6.5,,,,
C0Z230,和平,2022/10/6 12:00,26,111.5,,,,
C0Z230,和平,2022/10/7 12:00,24.6,325,,,,
C0Z230,和平,2022/10/8 12:00,23.9,84.5,,,,
C0Z230,和平,2022/10/9 12:00,24.6,22,,,,
C0Z230,和平,2022/10/10 12:00,23.5,0,,,,
C0Z230,和平,2022/10/11 12:00,22.7,0,,,,
C0Z230,和平,2022/10/12 12:00,22.3,7,,,,
C0Z230,和平,2022/10/13 12:00,24.5,0.5,,,,
C0Z230,和平,2022/10/14 12:00,25.5,0.5,,,,
C0Z230,和平,2022/10/15 12:00,25.7,65.5,,,,
C0Z230,和平,2022/10/16 12:00,27,88,,,,
C0Z230,和平,2022/10/17 12:00,24.8,41.5,,,,
C0Z230,和平,2022/10/18 12:00,22.6,0,,,,
C0Z230,和平,2022/10/19 12:00,22.5,0,,,,
C0Z230,和平,2022/10/20 12:00,23.3,0,,,,
C0Z230,和平,2022/10/21 12:00,24.2,4,,,,
C0Z230,和平,2022/10/22 12:00,25.8,63,,,,
C0Z230,和平,2022/10/23 12:00,24.3,26,,,,
C0Z230,和平,2022/10/24 12:00,23.1,0,,,,
C0Z230,和平,2022/10/25 12:00,21.5,0,,,,
C0Z230,和平,2022/10/26 12:00,22.5,0,,,,
C0Z230,和平,2022/10/27 12:00,23.9,0,,,,
C0Z230,和平,2022/10/28 12:00,22.5,12,,,,
C0Z230,和平,2022/10/29 12:00,22.5,74,,,,
C0Z230,和平,2022/10/30 12:00,22.7,117,,,,
C0Z230,和平,2022/10/31 12:00,23.6,145.5,,,,
C0Z230,和平,2022/11/1 0:00,22.4,4,,,,
C0Z230,和平,2022/11/2 12:00,22.8,1,,,,
C0Z230,和平,2022/11/3 12:00,24.8,6,,,,
C0Z230,和平,2022/11/4 12:00,23.3,2.5,,,,
C0Z230,和平,2022/11/5 12:00,21.3,5.5,,,,
C0Z230,和平,2022/11/6 12:00,21.5,3.5,,,,
C0Z230,和平,2022/11/7 12:00,21.6,46.5,,,,
C0Z230,和平,2022/11/8 12:00,23.4,1,,,,
C0Z230,和平,2022/11/9 12:00,24.4,0.5,,,,
C0Z230,和平,2022/11/10 12:00,24.1,0,,,,
C0Z230,和平,2022/11/11 12:00,25,0.5,,,,
C0Z230,和平,2022/11/12 12:00,25.3,0,,,,
C0Z230,和平,2022/11/13 12:00,25.1,5,,,,
C0Z230,和平,2022/11/14 12:00,23.5,4.5,,,,
C0Z230,和平,2022/11/15 12:00,24.3,0,,,,
C0Z230,和平,2022/11/16 12:00,24.3,0.5,,,,
C0Z230,和平,2022/11/17 12:00,25.1,0,,,,
C0Z230,和平,2022/11/18 12:00,24.8,36,,,,
C0Z230,和平,2022/11/19 12:00,24.2,5.5,,,,
C0Z230,和平,2022/11/20 12:00,23.2,1.5,,,,
C0Z230,和平,2022/11/21 12:00,22.7,15.5,,,,
C0Z230,和平,2022/11/22 12:00,24.1,1,,,,
C0Z230,和平,2022/11/23 12:00,23.5,1,,,,
C0Z230,和平,2022/11/24 12:00,22,5,,,,
C0Z230,和平,2022/11/25 12:00,24,0.5,,,,
C0Z230,和平,2022/11/26 12:00,22.7,13,,,,
C0Z230,和平,2022/11/27 12:00,23.1,2.5,,,,
C0Z230,和平,2022/11/28 12:00,25.1,0,,,,
C0Z230,和平,2022/11/29 12:00,25.6,0,,,,
C0Z230,和平,2022/11/30 12:00,22.1,0,,,,
C0Z230,和平,2022/12/1 0:00,20.8,0,,,,
C0Z230,和平,2022/12/2 12:00,21.5,0,,,,
C0Z230,和平,2022/12/3 12:00,23.1,0,,,,
C0Z230,和平,2022/12/4 12:00,23.2,0,,,,
C0Z230,和平,2022/12/5 12:00,22.1,0,,,,
C0Z230,和平,2022/12/6 12:00,19.9,0,,,,
C0Z230,和平,2022/12/7 12:00,21.4,0,,,,
C0Z230,和平,2022/12/8 12:00,22.6,0,,,,
C0Z230,和平,2022/12/9 12:00,23.2,0,,,,
C0Z230,和平,2022/12/10 12:00,22.7,0,,,,
C0Z230,和平,2022/12/11 12:00,21.2,0.5,,,,
C0Z230,和平,2022/12/12 12:00,20.1,0,,,,
C0Z230,和平,2022/12/13 12:00,19.2,1,,,,
C0Z230,和平,2022/12/14 12:00,19,0,,,,
C0Z230,和平,2022/12/15 12:00,19.5,1.5,,,,
C0Z230,和平,2022/12/16 12:00,23.1,0,,,,
C0Z230,和平,2022/12/17 12:00,18.1,0.5,,,,
C0Z230,和平,2022/12/18 12:00,12.3,0,,,,
C0Z230,和平,2022/12/19 12:00,15.5,0,,,,
C0Z230,和平,2022/12/20 12:00,18.5,0,,,,
C0Z230,和平,2022/12/21 12:00,18.8,0,,,,
C0Z230,和平,2022/12/22 12:00,16.7,0,,,,
C0Z230,和平,2022/12/23 12:00,14.1,0,,,,
C0Z230,和平,2022/12/24 12:00,13.6,0,,,,
C0Z230,和平,2022/12/25 12:00,13.4,0,,,,
C0Z230,和平,2022/12/26 12:00,16.7,0,,,,
C0Z230,和平,2022/12/27 12:00,17.9,0,,,,
C0Z230,和平,2022/12/28 12:00,18.4,6.5,,,,
C0Z230,和平,2022/12/29 12:00,18.4,4.5,,,,
C0Z230,和平,2022/12/30 12:00,20.6,0,,,,
C0Z230,和平,2022/12/31 12:00,19.2,14,,,,
C0Z230,和平,2023/1/1 0:00,18.3,45,,,,
C0Z230,和平,2023/1/2 12:00,18.5,63,,,,
C0Z230,和平,2023/1/3 12:00,19.7,1,,,,
C0Z230,和平,2023/1/4 12:00,18.8,2,,,,
C0Z230,和平,2023/1/5 12:00,19.9,8.5,,,,
C0Z230,和平,2023/1/6 12:00,20.2,0.5,,,,
C0Z230,和平,2023/1/7 12:00,18.5,0,,,,
C0Z230,和平,2023/1/8 12:00,19.1,0,,,,
C0Z230,和平,2023/1/9 12:00,21,6,,,,
C0Z230,和平,2023/1/10 12:00,19.1,14.5,,,,
C0Z230,和平,2023/1/11 12:00,20.5,26.5,,,,
C0Z230,和平,2023/1/12 12:00,22.8,3.5,,,,
C0Z230,和平,2023/1/13 12:00,23.6,0,,,,
C0Z230,和平,2023/1/14 12:00,23.3,0,,,,
C0Z230,和平,2023/1/15 12:00,19.1,0,,,,
C0Z230,和平,2023/1/16 12:00,16.3,0,,,,
C0Z230,和平,2023/1/17 12:00,17.6,0,,,,
C0Z230,和平,2023/1/18 12:00,17.4,0,,,,
C0Z230,和平,2023/1/19 12:00,17.8,0.5,,,,
C0Z230,和平,2023/1/20 12:00,17.9,0.5,,,,
C0Z230,和平,2023/1/21 12:00,18.8,0.5,,,,
C0Z230,和平,2023/1/22 12:00,20.9,0,,,,
C0Z230,和平,2023/1/23 12:00,20.1,0,,,,
C0Z230,和平,2023/1/24 12:00,14.9,0,,,,
C0Z230,和平,2023/1/25 12:00,12.5,0,,,,
C0Z230,和平,2023/1/26 12:00,17,0,,,,
C0Z230,和平,2023/1/27 12:00,14.6,0,,,,
C0Z230,和平,2023/1/28 12:00,11.7,0,,,,
C0Z230,和平,2023/1/29 12:00,14.2,0,,,,
C0Z230,和平,2023/1/30 12:00,15.1,0,,,,
C0Z230,和平,2023/1/31 12:00,17.4,0,,,,
C0Z230,和平,2023/2/1 0:00,19.5,0,,,,
C0Z230,和平,2023/2/2 12:00,19.7,0,,,,
C0Z230,和平,2023/2/3 12:00,18.9,0,,,,
C0Z230,和平,2023/2/4 12:00,18.9,0,,,,
C0Z230,和平,2023/2/5 12:00,20,17.5,,,,
C0Z230,和平,2023/2/6 12:00,20.9,8.5,,,,
C0Z230,和平,2023/2/7 12:00,20.9,6.5,,,,
C0Z230,和平,2023/2/8 12:00,19.8,9,,,,
C0Z230,和平,2023/2/9 12:00,21.7,3,,,,
C0Z230,和平,2023/2/10 12:00,21,0.5,,,,
C0Z230,和平,2023/2/11 12:00,21.8,0,,,,
C0Z230,和平,2023/2/12 12:00,23.5,0.5,,,,
C0Z230,和平,2023/2/13 12:00,22.3,0,,,,
C0Z230,和平,2023/2/14 12:00,17.5,0,,,,
C0Z230,和平,2023/2/15 12:00,15.4,0,,,,
C0Z230,和平,2023/2/16 12:00,16.6,0,,,,
C0Z230,和平,2023/2/17 12:00,19.3,0,,,,
C0Z230,和平,2023/2/18 12:00,20,1.5,,,,
C0Z230,和平,2023/2/19 12:00,20.8,0,,,,
C0Z230,和平,2023/2/20 12:00,17.9,0,,,,
C0Z230,和平,2023/2/21 12:00,17.3,0,,,,
C0Z230,和平,2023/2/22 12:00,18.1,0,,,,
C0Z230,和平,2023/2/23 12:00,21.1,0,,,,
C0Z230,和平,2023/2/24 12:00,20.2,0,,,,
C0Z230,和平,2023/2/25 12:00,17.3,0,,,,
C0Z230,和平,2023/2/26 12:00,15.7,0,,,,
C0Z230,和平,2023/2/27 12:00,17.3,0,,,,
C0Z230,和平,2023/2/28 12:00,19.3,0,,,,
C0Z230,和平,2023/3/1 0:00,20.6,0,,,,
C0Z230,和平,2023/3/2 12:00,17.9,0,,,,
C0Z230,和平,2023/3/3 12:00,17.7,0,,,,
C0Z230,和平,2023/3/4 12:00,18.1,0,,,,
C0Z230,和平,2023/3/5 12:00,17.9,0,,,,
C0Z230,和平,2023/3/6 12:00,18.4,0,,,,
C0Z230,和平,2023/3/7 12:00,20.2,0,,,,
C0Z230,和平,2023/3/8 12:00,20.5,0,,,,
C0Z230,和平,2023/3/9 12:00,20.7,0,,,,
C0Z230,和平,2023/3/10 12:00,20.8,0,,,,
C0Z230,和平,2023/3/11 12:00,21.4,0,,,,
C0Z230,和平,2023/3/12 12:00,21,4,,,,
C0Z230,和平,2023/3/13 12:00,17.4,0,,,,
C0Z230,和平,2023/3/14 12:00,18.4,5,,,,
C0Z230,和平,2023/3/15 12:00,20.7,0,,,,
C0Z230,和平,2023/3/16 12:00,22.4,0,,,,
C0Z230,和平,2023/3/17 12:00,22.2,10.5,,,,
C0Z230,和平,2023/3/18 12:00,20.2,2.5,,,,
C0Z230,和平,2023/3/19 12:00,20.8,0,,,,
C0Z230,和平,2023/3/20 12:00,21.9,4.5,,,,
C0Z230,和平,2023/3/21 12:00,23.3,0,,,,
C0Z230,和平,2023/3/22 12:00,24.6,0,,,,
C0Z230,和平,2023/3/23 12:00,25,0,,,,
C0Z230,和平,2023/3/24 12:00,24.2,0,,,,
C0Z230,和平,2023/3/25 12:00,22.9,0,,,,
C0Z230,和平,2023/3/26 12:00,19.5,9.5,,,,
C0Z230,和平,2023/3/27 12:00,19.8,1.5,,,,
C0Z230,和平,2023/3/28 12:00,20.6,1,,,,
C0Z230,和平,2023/3/29 12:00,21.9,2.5,,,,
C0Z230,和平,2023/3/30 12:00,22.1,0,,,,
C0Z230,和平,2023/3/31 12:00,20.7,0,,,,
C0Z230,和平,2023/4/1 12:00,20.4,11.5,,,,
C0Z230,和平,2023/4/2 12:00,21.3,3.5,,,,
C0Z230,和平,2023/4/3 12:00,21.6,0,,,,
C0Z230,和平,2023/4/4 12:00,23.5,0,,,,
C0Z230,和平,2023/4/5 12:00,23.7,0,,,,
C0Z230,和平,2023/4/6 12:00,24,0,,,,
C0Z230,和平,2023/4/7 12:00,20,1,,,,
C0Z230,和平,2023/4/8 12:00,18.7,0,,,,
C0Z230,和平,2023/4/9 12:00,19.2,0,,,,
C0Z230,和平,2023/4/10 12:00,21.7,0,,,,
C0Z230,和平,2023/4/11 12:00,23.3,0,,,,
C0Z230,和平,2023/4/12 12:00,23.8,0,,,,
C0Z230,和平,2023/4/13 12:00,24.3,0,,,,
C0Z230,和平,2023/4/14 12:00,25.1,0,,,,
C0Z230,和平,2023/4/15 12:00,24.4,0,,,,
C0Z230,和平,2023/4/16 12:00,23.8,0,,,,
C0Z230,和平,2023/4/17 12:00,24.7,0,,,,
C0Z230,和平,2023/4/18 12:00,24.5,0,,,,
C0Z230,和平,2023/4/19 12:00,26.1,0,,,,
C0Z230,和平,2023/4/20 12:00,24.1,9.5,,,,
C0Z230,和平,2023/4/21 12:00,22.9,0,,,,
C0Z230,和平,2023/4/22 12:00,22.2,0,,,,
C0Z230,和平,2023/4/23 12:00,23.1,0,,,,
C0Z230,和平,2023/4/24 12:00,22.6,0,,,,
C0Z230,和平,2023/4/25 12:00,21.8,0,,,,
C0Z230,和平,2023/4/26 12:00,20.8,0,,,,
C0Z230,和平,2023/4/27 12:00,21.8,0,,,,
C0Z230,和平,2023/4/28 12:00,24.6,0,,,,
C0Z230,和平,2023/4/29 12:00,25.5,52,,,,
C0Z230,和平,2023/4/30 12:00,22.6,0.5,,,,
C0Z230,和平,2023/5/1 12:00,22.5,0,,,,
C0Z230,和平,2023/5/2 12:00,24.6,2,,,,
C0Z230,和平,2023/5/3 12:00,25.8,10.5,,,,
C0Z230,和平,2023/5/4 12:00,26.7,3.5,,,,
C0Z230,和平,2023/5/5 12:00,27,10.5,,,,
C0Z230,和平,2023/5/6 12:00,27.1,20.5,,,,
C0Z230,和平,2023/5/7 12:00,24.4,16.5,,,,
C0Z230,和平,2023/5/8 12:00,21.8,2.5,,,,
C0Z230,和平,2023/5/9 12:00,21.5,0,,,,
C0Z230,和平,2023/5/10 12:00,21.9,0,,,,
C0Z230,和平,2023/5/11 12:00,23.5,0,,,,
C0Z230,和平,2023/5/12 12:00,24.1,0,,,,
C0Z230,和平,2023/5/13 12:00,22.6,15,,,,
C0Z230,和平,2023/5/14 12:00,22.7,1,,,,
C0Z230,和平,2023/5/15 12:00,23.7,0.5,,,,
C0Z230,和平,2023/5/16 12:00,24.6,1,,,,
C0Z230,和平,2023/5/17 12:00,24.7,0,,,,
C0Z230,和平,2023/5/18 12:00,26.4,0,,,,
C0Z230,和平,2023/5/19 12:00,25.1,9,,,,
C0Z230,和平,2023/5/20 12:00,23.8,1.5,,,,
C0Z230,和平,2023/5/21 12:00,26,0,,,,
C0Z230,和平,2023/5/22 12:00,26.8,0,,,,
C0Z230,和平,2023/5/23 12:00,22.6,4.5,,,,
C0Z230,和平,2023/5/24 12:00,23.6,1,,,,
C0Z230,和平,2023/5/25 12:00,25.6,3,,,,
C0Z230,和平,2023/5/26 12:00,25.9,25.5,,,,
C0Z230,和平,2023/5/27 12:00,24.9,10.5,,,,
C0Z230,和平,2023/5/28 12:00,25.9,0,,,,
C0Z230,和平,2023/5/29 12:00,27.3,0,,,,
C0Z230,和平,2023/5/30 12:00,28.2,11,,,,
C0Z230,和平,2023/5/31 12:00,27.2,27,,,,
C0Z230,和平,2023/6/1 12:00,29.8,0,,,,
C0Z230,和平,2023/6/2 12:00,27.8,0,,,,
C0Z230,和平,2023/6/3 12:00,27.4,24,,,,
C0Z230,和平,2023/6/4 12:00,27.2,30.5,,,,
C0Z230,和平,2023/6/5 12:00,27.9,35,,,,
C0Z230,和平,2023/6/6 12:00,27.8,7,,,,
C0Z230,和平,2023/6/7 12:00,27.6,0,,,,
C0Z230,和平,2023/6/8 12:00,27.6,0,,,,
C0Z230,和平,2023/6/9 12:00,26.1,110.5,,,,
C0Z230,和平,2023/6/10 12:00,26.5,4.5,,,,
C0Z230,和平,2023/6/11 12:00,26.3,32.5,,,,
C0Z230,和平,2023/6/12 12:00,25.6,26,,,,
C0Z230,和平,2023/6/13 12:00,26,0.5,,,,
C0Z230,和平,2023/6/14 12:00,26.6,3.5,,,,
C0Z230,和平,2023/6/15 12:00,24.7,39,,,,
C0Z230,和平,2023/6/16 12:00,26.5,42.5,,,,
C0Z230,和平,2023/6/17 12:00,27.5,0,,,,
C0Z230,和平,2023/6/18 12:00,28.4,0,,,,
C0Z230,和平,2023/6/19 12:00,28.6,0,,,,
C0Z230,和平,2023/6/20 12:00,28.8,0,,,,
C0Z230,和平,2023/6/21 12:00,28.9,0,,,,
C0Z230,和平,2023/6/22 12:00,28.9,0,,,,
C0Z230,和平,2023/6/23 12:00,28.9,6,,,,
C0Z230,和平,2023/6/24 12:00,28.7,3.5,,,,
C0Z230,和平,2023/6/25 12:00,28.5,0,,,,
C0Z230,和平,2023/6/26 12:00,28.5,0.5,,,,
C0Z230,和平,2023/6/27 12:00,28.5,0,,,,
C0Z230,和平,2023/6/28 12:00,27.5,3,,,,
C0Z230,和平,2023/6/29 12:00,28.3,0,,,,
C0Z230,和平,2023/6/30 12:00,27.9,15.5,,,,
C0Z230,和平,2023/7/1 12:00,28.2,8,,,,
C0Z230,和平,2023/7/2 12:00,28.5,2,,,,
C0Z230,和平,2023/7/3 12:00,28,2,,,,
C0Z230,和平,2023/7/4 12:00,28.6,0,,,,
C0Z230,和平,2023/7/5 12:00,29.5,0,,,,
C0Z230,和平,2023/7/6 12:00,29.7,0,,,,
C0Z230,和平,2023/7/7 12:00,29.6,0,,,,
C0Z230,和平,2023/7/8 12:00,29.7,0,,,,
C0Z230,和平,2023/7/9 12:00,29.4,0,,,,
C0Z230,和平,2023/7/10 12:00,29,0,,,,
C0Z230,和平,2023/7/11 12:00,28.9,0,,,,
